,UF,REGIAO,SEXO,IDADE,COR,ALFABETIZADO,ESCOLA_CRECHE,CURSO,APOSENTADO,APOSENTADORIA,VALOR_APOSENTADORIA,PEA,SAL_MIN,HORAS_TRABALHO,REND_MEN_TOT,SIT_CENSITARIA,ANOS_ESTUDO
163747,31,Sudeste,2,50,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,897.0,1,6
163754,31,Sudeste,2,66,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,2224.0,1,6
163755,31,Sudeste,4,61,4,1,4,,2.0,1.0,1800.0,2.0,0,,1800.0,1,15
163776,31,Sudeste,2,79,2,3,4,,2.0,1.0,724.0,1.0,0,3.0,1524.0,1,1
163778,31,Sudeste,2,87,2,3,4,,2.0,1.0,722.0,2.0,0,,722.0,1,1
163795,31,Sudeste,2,69,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1074.0,1,5
163797,31,Sudeste,2,67,2,3,4,,2.0,1.0,1300.0,1.0,0,2.0,1300.0,1,1
163804,31,Sudeste,4,69,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,2
163805,31,Sudeste,2,68,2,1,4,,2.0,1.0,1100.0,2.0,0,,1100.0,1,5
163808,31,Sudeste,4,71,4,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
163819,31,Sudeste,2,65,8,1,4,,2.0,1.0,724.0,1.0,0,3.0,1324.0,1,1
163820,31,Sudeste,4,69,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,7
163824,31,Sudeste,2,60,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1448.0,1,3
163840,31,Sudeste,2,74,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
163868,31,Sudeste,4,71,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
163892,31,Sudeste,2,64,2,1,4,,2.0,1.0,1150.0,2.0,0,,1150.0,1,1
163894,31,Sudeste,2,58,8,1,4,,2.0,1.0,7000.0,1.0,0,2.0,8000.0,1,12
163895,31,Sudeste,4,56,2,1,4,,2.0,1.0,4800.0,2.0,0,,4800.0,1,16
163899,31,Sudeste,4,59,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
163931,31,Sudeste,2,69,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,3
163932,31,Sudeste,4,65,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,724.0,8,5
163940,31,Sudeste,2,75,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,8,1
163947,31,Sudeste,4,85,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
163948,31,Sudeste,2,66,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
163960,31,Sudeste,4,60,8,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
163986,31,Sudeste,4,71,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
163989,31,Sudeste,4,58,8,1,4,,2.0,1.0,724.0,1.0,0,3.0,1704.0,1,16
163991,31,Sudeste,4,70,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
163993,31,Sudeste,4,62,8,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,16
163994,31,Sudeste,2,62,8,1,4,,2.0,1.0,1448.0,2.0,0,,1448.0,1,9
164003,31,Sudeste,4,63,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
164004,31,Sudeste,4,95,2,1,4,,2.0,1.0,724.0,2.0,0,,1624.0,1,9
164005,31,Sudeste,2,69,2,1,4,,2.0,1.0,2200.0,2.0,0,,2200.0,1,9
164006,31,Sudeste,4,66,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
164015,31,Sudeste,2,57,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1476.0,1,5
164019,31,Sudeste,4,58,2,1,4,,2.0,1.0,3500.0,2.0,0,,3500.0,1,12
164020,31,Sudeste,2,60,8,1,4,,2.0,1.0,1500.0,1.0,0,1.0,1500.0,1,5
164024,31,Sudeste,2,65,2,1,4,,2.0,1.0,1845.0,1.0,0,5.0,4045.0,1,9
164025,31,Sudeste,4,66,2,1,4,,2.0,1.0,1500.0,1.0,0,5.0,1500.0,1,16
164026,31,Sudeste,2,70,8,1,4,,2.0,1.0,2000.0,1.0,0,1.0,2500.0,1,4
164028,31,Sudeste,4,69,4,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
164029,31,Sudeste,2,69,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,1324.0,1,1
164034,31,Sudeste,2,53,4,1,4,,2.0,1.0,724.0,1.0,0,3.0,1448.0,1,3
164047,31,Sudeste,2,71,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,2
164048,31,Sudeste,4,68,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,2
164055,31,Sudeste,2,75,8,3,4,,2.0,1.0,724.0,1.0,0,2.0,1224.0,1,1
164070,31,Sudeste,4,72,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,4
164072,31,Sudeste,2,65,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
164084,31,Sudeste,4,62,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
164085,31,Sudeste,2,74,8,1,4,,2.0,1.0,1995.0,2.0,0,,1995.0,1,5
164086,31,Sudeste,2,74,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
164087,31,Sudeste,4,70,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
164111,31,Sudeste,4,59,8,1,4,,2.0,1.0,1200.0,1.0,0,2.0,2800.0,1,16
164112,31,Sudeste,2,83,8,1,4,,2.0,1.0,1100.0,2.0,0,,1100.0,1,5
164120,31,Sudeste,2,58,8,1,4,,2.0,1.0,1800.0,1.0,0,2.0,2524.0,1,5
164129,31,Sudeste,2,48,4,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,7
164147,31,Sudeste,4,81,4,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,3
164148,31,Sudeste,2,67,2,1,4,,2.0,1.0,1000.0,2.0,0,,1000.0,1,5
164160,31,Sudeste,4,51,8,1,4,,2.0,1.0,1283.0,2.0,0,,1283.0,1,14
164171,31,Sudeste,4,90,4,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
164176,31,Sudeste,2,60,2,1,4,,2.0,1.0,1800.0,2.0,0,,1800.0,1,5
164182,31,Sudeste,4,50,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
164188,31,Sudeste,2,66,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
164189,31,Sudeste,4,71,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
164193,31,Sudeste,2,65,2,1,4,,2.0,1.0,2700.0,2.0,0,,2700.0,1,12
164194,31,Sudeste,4,68,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
164196,31,Sudeste,4,64,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,2
164203,31,Sudeste,2,69,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1724.0,1,5
164204,31,Sudeste,4,60,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
164206,31,Sudeste,2,60,4,1,4,,2.0,1.0,1448.0,1.0,0,2.0,2172.0,1,12
164226,31,Sudeste,2,60,2,3,4,,2.0,1.0,724.0,2.0,0,,724.0,1,1
164233,31,Sudeste,2,48,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,6
164236,31,Sudeste,2,59,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
164244,31,Sudeste,2,51,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
164262,31,Sudeste,2,59,2,1,4,,2.0,1.0,1612.0,1.0,0,3.0,2212.0,1,9
164268,31,Sudeste,4,78,2,1,4,,2.0,1.0,870.0,1.0,0,2.0,1744.0,1,5
164269,31,Sudeste,2,74,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1924.0,1,5
164286,31,Sudeste,2,56,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
164287,31,Sudeste,4,66,2,1,4,,2.0,1.0,920.0,1.0,0,2.0,1644.0,1,11
164288,31,Sudeste,4,56,2,1,4,,2.0,1.0,1872.0,2.0,0,,1872.0,1,12
164290,31,Sudeste,4,62,8,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,5
164292,31,Sudeste,2,69,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1024.0,1,5
164293,31,Sudeste,4,70,4,1,4,,2.0,1.0,1100.0,2.0,0,,1100.0,1,9
164299,31,Sudeste,4,81,2,3,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,1
164300,31,Sudeste,2,55,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
164302,31,Sudeste,2,68,8,3,4,,2.0,1.0,724.0,1.0,0,5.0,824.0,1,1
164303,31,Sudeste,4,70,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
164308,31,Sudeste,2,78,2,1,4,,2.0,1.0,1048.0,2.0,0,,1048.0,1,3
164314,31,Sudeste,4,68,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,3
164320,31,Sudeste,2,92,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,3
164378,31,Sudeste,4,72,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,7
164386,31,Sudeste,2,82,2,1,4,,2.0,1.0,1048.0,1.0,0,1.0,1048.0,1,5
164393,31,Sudeste,2,48,8,1,4,,2.0,1.0,2200.0,1.0,0,2.0,2760.0,1,13
164396,31,Sudeste,2,51,8,1,4,,2.0,1.0,2400.0,2.0,0,,2400.0,1,12
164407,31,Sudeste,2,66,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,924.0,1,3
164427,31,Sudeste,2,64,4,1,4,,2.0,1.0,1200.0,1.0,0,3.0,3200.0,1,6
164442,31,Sudeste,2,68,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
164449,31,Sudeste,2,70,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
164453,31,Sudeste,2,70,2,1,4,,2.0,1.0,2680.0,1.0,0,1.0,4128.0,1,16
164454,31,Sudeste,4,69,2,1,4,,2.0,1.0,3298.0,2.0,0,,3298.0,1,16
164464,31,Sudeste,4,89,2,1,4,,2.0,1.0,2172.0,2.0,0,,12000.0,1,15
164465,31,Sudeste,4,83,2,1,4,,2.0,1.0,2172.0,2.0,0,,2172.0,1,12
164468,31,Sudeste,4,87,2,1,4,,2.0,1.0,5500.0,2.0,0,,5500.0,1,12
164470,31,Sudeste,2,81,2,1,4,,2.0,1.0,10000.0,2.0,0,,12200.0,1,9
164471,31,Sudeste,4,80,2,1,4,,2.0,1.0,4500.0,2.0,0,,4500.0,1,9
164472,31,Sudeste,4,64,2,1,4,,2.0,1.0,2172.0,2.0,0,,4344.0,1,16
164480,31,Sudeste,2,68,2,1,4,,2.0,1.0,4619.0,2.0,0,,4619.0,1,16
164481,31,Sudeste,4,69,8,1,4,,2.0,1.0,4619.0,1.0,0,2.0,8619.0,1,16
164483,31,Sudeste,4,78,2,1,4,,2.0,1.0,999999999999.0,1.0,0,1.0,999999999999.0,1,12
164484,31,Sudeste,4,69,2,1,4,,2.0,1.0,724.0,2.0,0,,1189.0,1,12
164488,31,Sudeste,4,66,2,1,4,,2.0,1.0,2400.0,2.0,0,,6700.0,1,16
164497,31,Sudeste,2,57,2,1,4,,2.0,1.0,2741.0,1.0,0,3.0,15541.0,1,16
164506,31,Sudeste,2,61,2,1,4,,2.0,1.0,820.0,2.0,0,,820.0,1,12
164507,31,Sudeste,4,67,2,1,4,,2.0,1.0,1347.0,2.0,0,,2947.0,1,12
164510,31,Sudeste,2,63,2,1,4,,2.0,1.0,1790.0,1.0,0,2.0,7790.0,1,16
164513,31,Sudeste,2,64,2,1,4,,2.0,1.0,7000.0,1.0,0,1.0,11500.0,1,16
164514,31,Sudeste,4,71,2,1,4,,2.0,1.0,4500.0,2.0,0,,4500.0,1,16
164517,31,Sudeste,2,67,2,1,4,,2.0,1.0,724.0,1.0,0,3.0,1524.0,1,14
164521,31,Sudeste,2,66,8,1,4,,2.0,1.0,1000.0,1.0,0,2.0,2500.0,1,16
164533,31,Sudeste,4,77,2,1,4,,2.0,1.0,724.0,1.0,0,2.0,1448.0,1,12
164541,31,Sudeste,4,60,2,1,4,,2.0,1.0,5000.0,2.0,0,,5000.0,1,16
164545,31,Sudeste,2,68,2,1,4,,2.0,1.0,22000.0,2.0,0,,22000.0,1,16
164548,31,Sudeste,2,57,2,1,4,,2.0,1.0,1448.0,1.0,0,3.0,999999999999.0,1,16
164550,31,Sudeste,4,82,2,1,4,,2.0,1.0,7000.0,2.0,0,,7000.0,1,16
164551,31,Sudeste,2,69,2,1,4,,2.0,1.0,3000.0,1.0,0,1.0,13000.0,1,16
164552,31,Sudeste,2,66,2,1,4,,2.0,1.0,1200.0,1.0,0,5.0,331200.0,1,16
164556,31,Sudeste,2,76,2,1,4,,2.0,1.0,9000.0,1.0,0,,9000.0,1,16
164585,31,Sudeste,2,32,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
164600,31,Sudeste,2,69,4,1,4,,2.0,1.0,920.0,2.0,0,,920.0,1,5
164620,31,Sudeste,2,86,2,1,4,,2.0,1.0,10500.0,2.0,0,,10550.0,1,16
164628,31,Sudeste,4,84,2,1,4,,2.0,1.0,3200.0,2.0,0,,3200.0,1,12
164648,31,Sudeste,4,74,2,1,4,,2.0,1.0,999.0,2.0,0,,999.0,1,16
164657,31,Sudeste,2,46,8,1,4,,2.0,1.0,2172.0,2.0,0,,2172.0,1,14
164673,31,Sudeste,4,79,2,1,4,,2.0,1.0,1400.0,2.0,0,,1400.0,1,12
164674,31,Sudeste,2,84,2,1,4,,2.0,1.0,999999999999.0,2.0,0,,999999999999.0,1,12
164675,31,Sudeste,2,72,2,1,4,,2.0,1.0,3500.0,2.0,0,,3500.0,1,15
164676,31,Sudeste,4,60,2,1,4,,2.0,1.0,3542.0,1.0,0,2.0,28542.0,1,16
164677,31,Sudeste,4,66,2,1,4,,2.0,1.0,1150.0,2.0,0,,1890.0,1,16
164678,31,Sudeste,4,85,2,1,4,,2.0,1.0,1350.0,2.0,0,,2074.0,1,5
164684,31,Sudeste,4,57,2,1,4,,2.0,1.0,1400.0,1.0,0,2.0,5200.0,1,16
164699,31,Sudeste,4,66,2,1,4,,2.0,1.0,725.0,2.0,0,,12725.0,1,12
164708,31,Sudeste,4,53,2,1,4,,2.0,1.0,2300.0,2.0,0,,9200.0,1,16
164713,31,Sudeste,4,64,8,1,4,,2.0,1.0,3500.0,1.0,0,2.0,8500.0,1,16
164716,31,Sudeste,2,82,2,1,4,,2.0,1.0,2700.0,2.0,0,,2700.0,1,8
164717,31,Sudeste,4,75,2,1,4,,2.0,1.0,780.0,2.0,0,,780.0,1,8
164722,31,Sudeste,2,88,2,1,4,,2.0,1.0,12000.0,2.0,0,,12000.0,1,16
164723,31,Sudeste,4,86,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
164724,31,Sudeste,4,72,2,1,4,,2.0,1.0,1300.0,2.0,0,,1400.0,1,16
164734,31,Sudeste,4,60,2,1,4,,2.0,1.0,8000.0,2.0,0,,8000.0,1,16
164738,31,Sudeste,2,59,2,1,4,,2.0,1.0,2300.0,2.0,0,,9300.0,1,16
164745,31,Sudeste,4,54,2,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,16
164748,31,Sudeste,2,80,2,1,4,,2.0,1.0,4700.0,2.0,0,,4700.0,1,16
164749,31,Sudeste,4,75,2,1,4,,2.0,1.0,2800.0,2.0,0,,2800.0,1,12
164804,31,Sudeste,4,52,2,1,4,,2.0,1.0,3500.0,2.0,0,,3500.0,1,16
164806,31,Sudeste,2,67,2,1,4,,2.0,1.0,1500.0,1.0,0,1.0,1500.0,1,11
164807,31,Sudeste,4,65,2,1,4,,2.0,1.0,6000.0,2.0,0,,6000.0,1,16
164809,31,Sudeste,2,80,2,1,4,,2.0,1.0,2074.0,2.0,0,,2074.0,1,16
164810,31,Sudeste,4,79,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
164812,31,Sudeste,2,83,2,1,4,,2.0,1.0,2700.0,2.0,0,,2700.0,1,16
164814,31,Sudeste,4,76,2,1,4,,2.0,1.0,724.0,2.0,0,,2896.0,1,5
164819,31,Sudeste,4,86,4,3,4,,2.0,1.0,724.0,1.0,0,1.0,1204.0,1,1
164827,31,Sudeste,2,85,8,1,4,,2.0,1.0,5000.0,2.0,0,,5000.0,1,16
164828,31,Sudeste,2,69,8,1,4,,2.0,1.0,724.0,1.0,0,1.0,1924.0,1,5
164829,31,Sudeste,2,65,8,1,4,,2.0,1.0,4000.0,2.0,0,,4000.0,1,5
164837,31,Sudeste,4,87,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
164838,31,Sudeste,2,98,2,1,4,,2.0,1.0,1200.0,2.0,0,,1200.0,1,4
164864,31,Sudeste,4,68,2,1,4,,2.0,1.0,1800.0,1.0,0,3.0,6100.0,1,9
164874,31,Sudeste,2,56,2,1,4,,2.0,1.0,2900.0,1.0,0,3.0,10700.0,1,16
164875,31,Sudeste,4,52,2,1,4,,2.0,1.0,2200.0,1.0,0,3.0,4700.0,1,16
164882,31,Sudeste,4,81,2,1,4,,2.0,1.0,5828.0,2.0,0,,7153.0,1,16
164891,31,Sudeste,4,62,4,1,4,,2.0,1.0,900.0,1.0,0,5.0,1900.0,1,13
164893,31,Sudeste,2,60,2,1,4,,2.0,1.0,2560.0,2.0,0,,6560.0,1,16
164898,31,Sudeste,2,76,2,1,4,,2.0,1.0,2200.0,2.0,0,,2200.0,1,9
164904,31,Sudeste,4,76,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,8
164908,31,Sudeste,4,49,2,1,4,,2.0,1.0,900.0,2.0,0,,900.0,1,16
164914,31,Sudeste,4,62,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
164915,31,Sudeste,2,64,2,1,4,,2.0,1.0,3000.0,1.0,0,3.0,8000.0,1,9
164917,31,Sudeste,4,81,2,1,4,,2.0,1.0,999999999999.0,2.0,0,,999999999999.0,1,9
164924,31,Sudeste,4,62,2,1,4,,2.0,1.0,1530.0,1.0,0,,1540.0,1,16
164930,31,Sudeste,4,63,2,1,4,,2.0,1.0,8200.0,2.0,0,,10372.0,1,16
164939,31,Sudeste,4,68,2,1,4,,2.0,1.0,2000.0,2.0,0,,4000.0,1,16
164942,31,Sudeste,2,73,8,1,4,,2.0,1.0,3000.0,2.0,0,,3000.0,1,16
164943,31,Sudeste,4,77,2,1,4,,2.0,1.0,23000.0,2.0,0,,23000.0,1,16
164945,31,Sudeste,2,75,2,1,4,,2.0,1.0,3000.0,2.0,0,,13000.0,1,16
164946,31,Sudeste,4,75,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,724.0,1,16
164947,31,Sudeste,4,61,2,1,4,,2.0,1.0,2800.0,1.0,0,2.0,7800.0,1,16
164948,31,Sudeste,2,68,2,1,4,,2.0,1.0,1308.0,1.0,0,5.0,45308.0,1,16
164949,31,Sudeste,4,67,2,1,4,,2.0,1.0,800.0,1.0,0,3.0,2920.0,1,2
164950,31,Sudeste,4,81,2,1,4,,2.0,1.0,740.0,2.0,0,,2540.0,1,13
164965,31,Sudeste,2,83,2,1,4,,2.0,1.0,2800.0,1.0,0,1.0,27800.0,1,16
164972,31,Sudeste,2,57,2,1,4,,2.0,1.0,8500.0,1.0,0,1.0,8500.0,1,16
164977,31,Sudeste,2,64,8,1,4,,2.0,1.0,7000.0,2.0,0,,7000.0,1,16
164981,31,Sudeste,4,58,2,1,4,,2.0,1.0,724.0,2.0,0,,13724.0,1,16
164983,31,Sudeste,2,63,2,1,4,,2.0,1.0,2750.0,2.0,0,,2750.0,1,5
164989,31,Sudeste,4,63,8,1,4,,2.0,1.0,780.0,2.0,0,,1980.0,1,12
164997,31,Sudeste,2,68,4,1,4,,2.0,1.0,1700.0,2.0,0,,1700.0,1,5
164998,31,Sudeste,4,62,8,1,4,,2.0,1.0,724.0,1.0,0,5.0,1524.0,1,5
165010,31,Sudeste,2,74,2,1,4,,2.0,1.0,1700.0,2.0,0,,1700.0,1,5
165011,31,Sudeste,4,94,2,1,4,,2.0,1.0,724.0,2.0,0,,1448.0,1,11
165021,31,Sudeste,2,86,2,1,4,,2.0,1.0,5000.0,2.0,0,,5000.0,1,12
165023,31,Sudeste,4,61,8,1,4,,2.0,1.0,2000.0,2.0,0,,3700.0,1,16
165040,31,Sudeste,2,73,8,1,4,,2.0,1.0,3700.0,2.0,0,,3700.0,1,9
165048,31,Sudeste,2,54,2,1,4,,2.0,1.0,5000.0,2.0,0,,5000.0,1,16
165050,31,Sudeste,4,69,2,1,4,,2.0,1.0,2170.0,2.0,0,,2170.0,1,16
165055,31,Sudeste,4,78,2,1,4,,2.0,1.0,4000.0,2.0,0,,4000.0,1,16
165064,31,Sudeste,2,75,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
165074,31,Sudeste,2,60,2,1,4,,2.0,1.0,1448.0,1.0,0,3.0,2748.0,1,1
165092,31,Sudeste,2,58,8,1,4,,2.0,1.0,724.0,1.0,0,3.0,2724.0,1,9
165097,31,Sudeste,2,63,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
165101,31,Sudeste,4,52,2,1,4,,2.0,1.0,1500.0,2.0,0,,1500.0,1,12
165107,31,Sudeste,4,67,2,1,4,,2.0,1.0,9500.0,1.0,0,3.0,10500.0,1,12
165125,31,Sudeste,2,80,2,1,4,,2.0,1.0,8000.0,2.0,0,,8000.0,1,12
165126,31,Sudeste,4,77,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,4
165128,31,Sudeste,2,71,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
165129,31,Sudeste,2,58,8,1,4,,2.0,1.0,1470.0,1.0,0,3.0,4970.0,1,13
165132,31,Sudeste,4,68,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
165133,31,Sudeste,2,71,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
165138,31,Sudeste,2,91,2,1,4,,2.0,1.0,6000.0,2.0,0,,6000.0,1,5
165139,31,Sudeste,4,68,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
165140,31,Sudeste,4,61,8,1,4,,2.0,1.0,2500.0,2.0,0,,3224.0,1,16
165156,31,Sudeste,4,80,8,1,4,,2.0,1.0,724.0,2.0,0,,5724.0,1,5
165158,31,Sudeste,4,52,8,1,4,,2.0,1.0,4500.0,2.0,0,,4500.0,1,12
165171,31,Sudeste,2,52,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
165172,31,Sudeste,2,87,8,1,4,,2.0,1.0,999999999999.0,2.0,0,,999999999999.0,1,6
165173,31,Sudeste,4,79,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1144.0,1,4
165174,31,Sudeste,4,60,8,1,4,,2.0,1.0,724.0,1.0,0,2.0,1084.0,1,12
165196,31,Sudeste,2,67,2,1,4,,2.0,1.0,4400.0,1.0,0,3.0,5600.0,1,16
165197,31,Sudeste,4,65,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,12
165201,31,Sudeste,2,92,2,1,4,,2.0,1.0,999999999999.0,1.0,0,3.0,999999999999.0,1,16
165209,31,Sudeste,2,61,4,1,4,,2.0,1.0,1500.0,2.0,0,,1500.0,1,10
165212,31,Sudeste,4,60,2,1,4,,2.0,1.0,10000.0,2.0,0,,10000.0,1,16
165215,31,Sudeste,4,55,8,1,4,,2.0,1.0,1500.0,2.0,0,,1500.0,1,12
165276,31,Sudeste,4,60,4,1,4,,2.0,1.0,2200.0,2.0,0,,5000.0,1,16
165277,31,Sudeste,2,64,2,1,4,,2.0,1.0,1800.0,2.0,0,,1800.0,1,12
165278,31,Sudeste,4,60,2,1,4,,2.0,1.0,2800.0,2.0,0,,2800.0,1,14
165281,31,Sudeste,2,67,2,1,4,,2.0,1.0,2800.0,2.0,0,,2800.0,1,5
165284,31,Sudeste,2,66,2,1,4,,2.0,1.0,999999999999.0,1.0,0,5.0,999999999999.0,1,12
165286,31,Sudeste,2,69,8,1,4,,2.0,1.0,1050.0,2.0,0,,1050.0,1,3
165287,31,Sudeste,4,65,8,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
165290,31,Sudeste,2,74,4,1,4,,2.0,1.0,3800.0,2.0,0,,4524.0,1,16
165304,31,Sudeste,4,78,2,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,9
165308,31,Sudeste,4,63,2,1,4,,2.0,1.0,3000.0,2.0,0,,3000.0,1,12
165311,31,Sudeste,4,67,8,1,4,,2.0,1.0,3800.0,2.0,0,,3800.0,1,16
165312,31,Sudeste,2,66,2,1,4,,2.0,1.0,4000.0,2.0,0,,4000.0,1,16
165316,31,Sudeste,4,63,2,1,4,,2.0,1.0,5000.0,2.0,0,,5000.0,1,16
165317,31,Sudeste,2,65,2,1,4,,2.0,1.0,7000.0,2.0,0,,7000.0,1,16
165326,31,Sudeste,4,90,2,1,4,,2.0,1.0,724.0,2.0,0,,2224.0,1,5
165327,31,Sudeste,4,72,2,1,4,,2.0,1.0,1850.0,2.0,0,,1850.0,1,16
165328,31,Sudeste,2,76,2,1,4,,2.0,1.0,2000.0,2.0,0,,2000.0,1,9
165332,31,Sudeste,4,66,8,1,4,,2.0,1.0,1300.0,2.0,0,,1300.0,1,16
165340,31,Sudeste,2,76,2,1,4,,2.0,1.0,1300.0,1.0,0,2.0,2800.0,1,13
165349,31,Sudeste,2,64,2,1,4,,2.0,1.0,2500.0,1.0,0,3.0,6900.0,1,16
165356,31,Sudeste,2,65,2,1,4,,2.0,1.0,4500.0,2.0,0,,4500.0,1,16
165359,31,Sudeste,2,56,2,1,4,,2.0,1.0,1100.0,2.0,0,,1100.0,1,14
165361,31,Sudeste,4,66,4,1,4,,2.0,1.0,724.0,1.0,0,3.0,1448.0,1,9
165396,31,Sudeste,4,63,2,1,4,,2.0,1.0,724.0,1.0,0,1.0,1448.0,1,16
165402,31,Sudeste,4,60,8,1,4,,2.0,1.0,3100.0,2.0,0,,3100.0,1,16
165420,31,Sudeste,4,84,2,1,4,,2.0,1.0,724.0,2.0,0,,1574.0,1,7
165434,31,Sudeste,2,55,2,1,4,,2.0,1.0,8000.0,2.0,0,,8000.0,1,16
165439,31,Sudeste,2,96,2,1,4,,2.0,1.0,2172.0,2.0,0,,2172.0,1,9
165473,31,Sudeste,2,63,4,1,4,,2.0,1.0,2400.0,2.0,0,,2400.0,1,3
165474,31,Sudeste,4,62,8,1,4,,2.0,1.0,1200.0,1.0,0,3.0,2100.0,1,12
165480,31,Sudeste,4,71,8,1,4,,2.0,1.0,3000.0,1.0,0,2.0,4000.0,1,16
165486,31,Sudeste,4,84,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
165487,31,Sudeste,2,83,4,1,4,,2.0,1.0,850.0,2.0,0,,850.0,1,5
165491,31,Sudeste,4,73,8,1,4,,2.0,1.0,725.0,2.0,0,,725.0,1,5
165510,31,Sudeste,2,43,4,1,4,,2.0,1.0,724.0,1.0,0,,724.0,1,5
165521,31,Sudeste,2,66,4,1,4,,2.0,1.0,724.0,2.0,0,,724.0,1,5
165539,31,Sudeste,2,53,2,1,4,,2.0,1.0,724.0,2.0,0,,1124.0,1,5
165548,31,Sudeste,4,62,8,1,4,,2.0,1.0,725.0,1.0,0,2.0,2173.0,1,13
