,UF,REGIAO,SEXO,IDADE,COR,ALFABETIZADO,ESCOLA_CRECHE,CURSO,APOSENTADO,APOSENTADORIA,VALOR_APOSENTADORIA,PEA,SAL_MIN,HORAS_TRABALHO,REND_MEN_TOT,SIT_CENSITARIA,ANOS_ESTUDO
166845,31,Sudeste,4.0,60.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
166855,31,Sudeste,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,260.0,2.0,0,,260.0,1.0,5.0
166858,31,Sudeste,2.0,76.0,8.0,1.0,4.0,,2.0,1.0,453.0,2.0,0,,453.0,1.0,5.0
166878,31,Sudeste,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,320.0,2.0,0,,320.0,1.0,3.0
166880,31,Sudeste,4.0,68.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
166915,31,Sudeste,4.0,87.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
166916,31,Sudeste,4.0,62.0,4.0,1.0,4.0,,2.0,1.0,750.0,2.0,0,,750.0,1.0,12.0
166917,31,Sudeste,2.0,70.0,4.0,1.0,4.0,,2.0,1.0,1050.0,2.0,0,,1050.0,1.0,11.0
166918,31,Sudeste,4.0,81.0,2.0,1.0,4.0,,2.0,1.0,550.0,2.0,0,,550.0,1.0,12.0
166919,31,Sudeste,2.0,83.0,2.0,1.0,4.0,,2.0,1.0,1000.0,2.0,0,,1000.0,1.0,7.0
166923,31,Sudeste,4.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
166938,31,Sudeste,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,3000.0,2.0,0,,3000.0,1.0,5.0
166944,31,Sudeste,4.0,55.0,2.0,1.0,4.0,,2.0,1.0,1200.0,1.0,0,3.0,2800.0,1.0,16.0
166985,31,Sudeste,2.0,65.0,8.0,1.0,4.0,,2.0,1.0,580.0,2.0,0,,580.0,1.0,9.0
167000,31,Sudeste,2.0,67.0,2.0,1.0,4.0,,2.0,1.0,181.0,2.0,0,,181.0,1.0,5.0
167002,31,Sudeste,2.0,51.0,2.0,1.0,4.0,,2.0,1.0,181.0,2.0,0,,181.0,1.0,11.0
167008,31,Sudeste,4.0,46.0,2.0,1.0,4.0,,2.0,1.0,500.0,1.0,0,3.0,900.0,1.0,14.0
167014,31,Sudeste,2.0,68.0,6.0,1.0,4.0,,2.0,1.0,1140.0,2.0,0,,1140.0,1.0,9.0
167016,31,Sudeste,2.0,86.0,2.0,1.0,4.0,,2.0,1.0,2800.0,2.0,0,,2800.0,1.0,5.0
167020,31,Sudeste,2.0,38.0,2.0,1.0,4.0,,2.0,1.0,250.0,2.0,0,,250.0,1.0,12.0
167027,31,Sudeste,4.0,50.0,2.0,1.0,4.0,,2.0,1.0,800.0,2.0,0,,800.0,1.0,12.0
167028,31,Sudeste,2.0,61.0,2.0,1.0,4.0,,2.0,1.0,500.0,1.0,0,3.0,1000000000000.0,1.0,9.0
167033,31,Sudeste,2.0,53.0,8.0,1.0,4.0,,2.0,1.0,4500.0,2.0,0,,4500.0,1.0,16.0
167040,31,Sudeste,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,593.0,2.0,0,,593.0,1.0,12.0
167052,31,Sudeste,4.0,74.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
167057,31,Sudeste,4.0,78.0,2.0,3.0,4.0,,2.0,1.0,181.0,2.0,0,,181.0,1.0,1.0
167089,31,Sudeste,2.0,44.0,8.0,1.0,4.0,,2.0,1.0,400.0,1.0,0,4.0,1000.0,1.0,11.0
167091,31,Sudeste,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,2400.0,2.0,0,,2400.0,1.0,13.0
167103,31,Sudeste,4.0,51.0,2.0,1.0,2.0,5.0,2.0,1.0,800.0,1.0,0,2.0,1540.0,1.0,14.0
167111,31,Sudeste,4.0,57.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,1.0
167115,31,Sudeste,4.0,80.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,430.0,1.0,12.0
167116,31,Sudeste,2.0,67.0,8.0,1.0,4.0,,2.0,1.0,6000.0,2.0,0,,6000.0,1.0,16.0
167124,31,Sudeste,2.0,70.0,2.0,1.0,4.0,,2.0,1.0,2300.0,2.0,0,,2300.0,1.0,12.0
167127,31,Sudeste,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,600.0,1.0,0,,600.0,1.0,16.0
167128,31,Sudeste,4.0,57.0,8.0,1.0,4.0,,2.0,1.0,583.0,2.0,0,,583.0,1.0,5.0
167133,31,Sudeste,2.0,57.0,2.0,1.0,4.0,,2.0,1.0,4500.0,2.0,0,,4500.0,1.0,16.0
167139,31,Sudeste,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,1630.0,1.0,0,3.0,5630.0,1.0,16.0
167155,31,Sudeste,4.0,66.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,860.0,1.0,9.0
167164,31,Sudeste,4.0,64.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,3.0
167172,31,Sudeste,4.0,65.0,4.0,3.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,360.0,1.0,1.0
167174,31,Sudeste,4.0,65.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
167190,31,Sudeste,4.0,67.0,2.0,1.0,4.0,,2.0,1.0,200.0,2.0,0,,200.0,1.0,5.0
167219,31,Sudeste,4.0,45.0,2.0,1.0,4.0,,2.0,1.0,1800.0,2.0,0,,1800.0,1.0,16.0
167254,31,Sudeste,2.0,52.0,2.0,1.0,4.0,,2.0,1.0,1100.0,1.0,0,5.0,3100.0,1.0,16.0
167261,31,Sudeste,4.0,52.0,2.0,1.0,4.0,,2.0,1.0,2000.0,2.0,0,,2000.0,1.0,16.0
167270,31,Sudeste,4.0,78.0,4.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
167278,31,Sudeste,2.0,48.0,8.0,1.0,4.0,,2.0,1.0,532.0,1.0,0,5.0,3532.0,1.0,16.0
167280,31,Sudeste,2.0,68.0,2.0,1.0,4.0,,2.0,1.0,600.0,1.0,0,2.0,1000000000000.0,1.0,16.0
167282,31,Sudeste,4.0,68.0,2.0,1.0,4.0,,2.0,1.0,240.0,2.0,0,,240.0,1.0,12.0
167293,31,Sudeste,4.0,77.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
167294,31,Sudeste,2.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
167295,31,Sudeste,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,3500.0,2.0,0,,3500.0,1.0,9.0
167296,31,Sudeste,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,2400.0,2.0,0,,2400.0,1.0,16.0
167304,31,Sudeste,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,1000.0,2.0,0,,1000.0,1.0,16.0
167320,31,Sudeste,4.0,71.0,8.0,1.0,4.0,,2.0,1.0,780.0,2.0,0,,780.0,1.0,16.0
167330,31,Sudeste,4.0,81.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
167331,31,Sudeste,2.0,56.0,8.0,1.0,4.0,,2.0,1.0,1000.0,2.0,0,,1000.0,1.0,12.0
167332,31,Sudeste,4.0,47.0,8.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,900.0,1.0,16.0
167337,31,Sudeste,4.0,73.0,2.0,1.0,4.0,,2.0,1.0,1400.0,2.0,0,,1400.0,1.0,16.0
167351,31,Sudeste,2.0,73.0,8.0,1.0,4.0,,2.0,1.0,300.0,2.0,0,,300.0,1.0,1.0
167375,31,Sudeste,4.0,81.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,610.0,1.0,5.0
167376,31,Sudeste,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,5.0
167380,31,Sudeste,4.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,5.0
167381,31,Sudeste,4.0,58.0,2.0,1.0,4.0,,2.0,1.0,284.0,1.0,0,5.0,644.0,1.0,12.0
167436,31,Sudeste,2.0,73.0,2.0,1.0,4.0,,2.0,1.0,700.0,2.0,0,,700.0,1.0,12.0
167453,31,Sudeste,4.0,55.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,3.0
167462,31,Sudeste,2.0,70.0,4.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,900.0,1.0,9.0
167489,31,Sudeste,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,800.0,2.0,0,,800.0,1.0,16.0
167500,31,Sudeste,4.0,48.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,4.0,520.0,1.0,5.0
167512,31,Sudeste,2.0,63.0,8.0,1.0,4.0,,2.0,1.0,750.0,1.0,0,4.0,1030.0,1.0,12.0
167531,31,Sudeste,2.0,47.0,8.0,1.0,4.0,,2.0,1.0,390.0,2.0,0,,390.0,1.0,13.0
167549,31,Sudeste,2.0,56.0,2.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,900.0,1.0,12.0
167551,31,Sudeste,4.0,92.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
167552,31,Sudeste,2.0,66.0,8.0,1.0,4.0,,2.0,1.0,653.0,1.0,0,5.0,953.0,1.0,9.0
167557,31,Sudeste,2.0,70.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,9.0
167560,31,Sudeste,2.0,76.0,2.0,1.0,4.0,,2.0,1.0,453.0,2.0,0,,453.0,1.0,5.0
167577,31,Sudeste,4.0,50.0,2.0,1.0,4.0,,2.0,1.0,800.0,1.0,0,4.0,3800.0,1.0,16.0
167590,31,Sudeste,4.0,46.0,4.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,5.0
167595,31,Sudeste,4.0,66.0,4.0,1.0,4.0,,2.0,1.0,1150.0,2.0,0,,1150.0,1.0,12.0
167596,31,Sudeste,4.0,70.0,4.0,1.0,4.0,,2.0,1.0,1200.0,2.0,0,,1200.0,1.0,9.0
167626,31,Sudeste,4.0,73.0,8.0,1.0,4.0,,2.0,1.0,181.0,2.0,0,,181.0,1.0,4.0
167640,31,Sudeste,4.0,38.0,2.0,1.0,4.0,,2.0,1.0,720.0,2.0,0,,720.0,1.0,12.0
167653,31,Sudeste,4.0,69.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
167671,31,Sudeste,4.0,57.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,8.0
167677,31,Sudeste,2.0,52.0,2.0,1.0,4.0,,2.0,1.0,600.0,1.0,0,5.0,7600.0,1.0,16.0
167732,31,Sudeste,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,489.0,1.0,0,2.0,739.0,1.0,5.0
167738,31,Sudeste,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,580.0,1.0,0,5.0,1061.0,1.0,12.0
167740,31,Sudeste,4.0,72.0,8.0,1.0,4.0,,2.0,1.0,181.0,2.0,0,,362.0,1.0,5.0
167742,31,Sudeste,4.0,56.0,2.0,1.0,4.0,,2.0,1.0,4250.0,2.0,0,,4250.0,1.0,16.0
167744,31,Sudeste,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,1500.0,1.0,0,2.0,4500.0,1.0,16.0
167750,31,Sudeste,2.0,70.0,2.0,1.0,4.0,,2.0,1.0,3811.0,2.0,0,,3811.0,1.0,12.0
167751,31,Sudeste,4.0,40.0,2.0,1.0,4.0,,2.0,1.0,376.0,2.0,0,,376.0,1.0,12.0
167752,31,Sudeste,2.0,66.0,2.0,1.0,4.0,,2.0,1.0,181.0,2.0,0,,181.0,1.0,3.0
167762,31,Sudeste,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,680.0,1.0,9.0
167778,31,Sudeste,4.0,49.0,8.0,1.0,4.0,,2.0,1.0,900.0,1.0,0,4.0,3900.0,1.0,16.0
167788,31,Sudeste,4.0,67.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,1071.0,1.0,5.0
167793,31,Sudeste,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,2800.0,1.0,0,5.0,2800.0,1.0,16.0
167800,31,Sudeste,2.0,51.0,2.0,1.0,4.0,,2.0,1.0,1300.0,1.0,0,5.0,4300.0,1.0,16.0
167813,31,Sudeste,2.0,47.0,2.0,1.0,4.0,,2.0,1.0,3800.0,2.0,0,,3830.0,1.0,16.0
167818,31,Sudeste,4.0,52.0,2.0,1.0,4.0,,2.0,1.0,1200.0,1.0,0,4.0,4220.0,1.0,16.0
167820,31,Sudeste,4.0,80.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,540.0,1.0,5.0
167825,31,Sudeste,2.0,63.0,8.0,1.0,4.0,,2.0,1.0,4000.0,1.0,0,3.0,7000.0,1.0,16.0
167830,31,Sudeste,4.0,49.0,2.0,1.0,4.0,,2.0,1.0,1700.0,2.0,0,,1700.0,1.0,12.0
167844,31,Sudeste,2.0,80.0,8.0,1.0,4.0,,2.0,1.0,500.0,2.0,0,,500.0,1.0,5.0
167845,31,Sudeste,2.0,60.0,8.0,1.0,4.0,,2.0,1.0,1000.0,1.0,0,4.0,7000.0,1.0,12.0
167871,31,Sudeste,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,1800.0,2.0,0,,1800.0,1.0,5.0
167886,31,Sudeste,4.0,77.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,1000000000000.0,1.0,1.0
167887,31,Sudeste,2.0,54.0,8.0,1.0,4.0,,2.0,1.0,1000000000000.0,2.0,0,,1000000000000.0,1.0,8.0
167889,31,Sudeste,4.0,70.0,8.0,1.0,4.0,,2.0,1.0,182.0,2.0,0,,364.0,1.0,1.0
167896,31,Sudeste,4.0,68.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
167904,31,Sudeste,2.0,77.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,7.0
167908,31,Sudeste,4.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,8.0
167938,31,Sudeste,2.0,71.0,8.0,1.0,4.0,,2.0,1.0,900.0,2.0,0,,900.0,1.0,8.0
167980,31,Sudeste,4.0,79.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,10.0
167981,31,Sudeste,2.0,75.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,8.0
167984,31,Sudeste,4.0,79.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
167994,31,Sudeste,4.0,55.0,8.0,1.0,4.0,,2.0,1.0,962.0,2.0,0,,962.0,1.0,15.0
167996,31,Sudeste,4.0,66.0,2.0,1.0,4.0,,2.0,1.0,450.0,2.0,0,,1267.0,1.0,12.0
168030,31,Sudeste,2.0,48.0,8.0,1.0,4.0,,2.0,1.0,650.0,1.0,0,4.0,1400.0,1.0,7.0
168032,31,Sudeste,4.0,72.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
168044,31,Sudeste,4.0,76.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,5.0
168078,31,Sudeste,2.0,53.0,8.0,1.0,4.0,,2.0,1.0,500.0,1.0,0,3.0,800.0,1.0,2.0
168086,31,Sudeste,2.0,65.0,4.0,1.0,4.0,,2.0,1.0,994.0,2.0,0,,994.0,1.0,1.0
168126,31,Sudeste,2.0,52.0,2.0,1.0,4.0,,2.0,1.0,200.0,2.0,0,,200.0,1.0,1.0
168171,31,Sudeste,2.0,63.0,8.0,1.0,4.0,,2.0,1.0,300.0,1.0,0,6.0,1000.0,1.0,5.0
168177,31,Sudeste,4.0,62.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,360.0,1.0,5.0
168178,31,Sudeste,2.0,71.0,8.0,1.0,4.0,,2.0,1.0,800.0,2.0,0,,800.0,1.0,4.0
168179,31,Sudeste,4.0,57.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
168206,31,Sudeste,2.0,59.0,2.0,1.0,4.0,,2.0,1.0,1200.0,2.0,0,,1400.0,1.0,16.0
168207,31,Sudeste,4.0,62.0,2.0,1.0,4.0,,2.0,1.0,1200.0,2.0,0,,1200.0,1.0,12.0
168208,31,Sudeste,4.0,56.0,2.0,1.0,4.0,,2.0,1.0,520.0,2.0,0,,520.0,1.0,12.0
168210,31,Sudeste,2.0,61.0,8.0,1.0,4.0,,2.0,1.0,1500.0,2.0,0,,1600.0,1.0,12.0
168212,31,Sudeste,4.0,65.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,905.0,1.0,4.0
168229,31,Sudeste,4.0,61.0,8.0,1.0,4.0,,2.0,1.0,940.0,2.0,0,,940.0,1.0,9.0
168283,31,Sudeste,4.0,50.0,8.0,1.0,4.0,,2.0,1.0,700.0,1.0,0,3.0,2400.0,1.0,16.0
168313,31,Sudeste,2.0,47.0,2.0,1.0,4.0,,2.0,1.0,958.0,2.0,0,,2202.0,1.0,12.0
168322,31,Sudeste,2.0,74.0,8.0,1.0,4.0,,2.0,1.0,220.0,1.0,0,5.0,1270.0,1.0,3.0
168326,31,Sudeste,2.0,62.0,8.0,1.0,4.0,,2.0,1.0,827.0,1.0,0,3.0,1732.0,1.0,8.0
168339,31,Sudeste,2.0,69.0,8.0,1.0,4.0,,2.0,1.0,470.0,1.0,0,1.0,670.0,1.0,4.0
168346,31,Sudeste,2.0,66.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,380.0,1.0,4.0
168376,31,Sudeste,4.0,68.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,480.0,1.0,7.0
168380,31,Sudeste,4.0,73.0,2.0,1.0,4.0,,2.0,1.0,540.0,2.0,0,,540.0,1.0,9.0
168383,31,Sudeste,2.0,55.0,8.0,1.0,4.0,,2.0,1.0,1150.0,2.0,0,,1150.0,1.0,8.0
168393,31,Sudeste,2.0,56.0,2.0,1.0,4.0,,2.0,1.0,990.0,2.0,0,,990.0,1.0,8.0
168398,31,Sudeste,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,2722.0,1.0,0,,2722.0,1.0,16.0
168399,31,Sudeste,2.0,45.0,4.0,1.0,4.0,,2.0,1.0,1600.0,2.0,0,,1600.0,1.0,12.0
168408,31,Sudeste,4.0,60.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,3.0
168413,31,Sudeste,2.0,61.0,8.0,1.0,4.0,,2.0,1.0,1100.0,2.0,0,,1100.0,1.0,11.0
168417,31,Sudeste,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,180.0,1.0,0,3.0,480.0,1.0,5.0
168419,31,Sudeste,2.0,76.0,8.0,1.0,4.0,,2.0,1.0,300.0,1.0,0,3.0,600.0,1.0,9.0
168420,31,Sudeste,4.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,6.0
168423,31,Sudeste,4.0,73.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
168425,31,Sudeste,2.0,68.0,8.0,1.0,4.0,,2.0,1.0,1000.0,2.0,0,,1000.0,1.0,9.0
168436,31,Sudeste,4.0,46.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,9.0
168460,31,Sudeste,4.0,77.0,2.0,1.0,4.0,,2.0,1.0,550.0,2.0,0,,550.0,1.0,12.0
168461,31,Sudeste,2.0,65.0,2.0,1.0,4.0,,2.0,1.0,630.0,2.0,0,,630.0,1.0,12.0
168462,31,Sudeste,2.0,63.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
168486,31,Sudeste,2.0,73.0,4.0,1.0,4.0,,2.0,1.0,780.0,2.0,0,,780.0,1.0,12.0
168492,31,Sudeste,4.0,83.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,370.0,1.0,5.0
168498,31,Sudeste,2.0,65.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
168511,31,Sudeste,2.0,41.0,8.0,1.0,4.0,,2.0,1.0,740.0,2.0,0,,740.0,1.0,12.0
168521,31,Sudeste,4.0,75.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
168526,31,Sudeste,2.0,68.0,2.0,1.0,4.0,,2.0,1.0,223.0,2.0,0,,223.0,1.0,12.0
168531,31,Sudeste,4.0,59.0,2.0,1.0,4.0,,2.0,1.0,430.0,1.0,0,2.0,650.0,1.0,12.0
168532,31,Sudeste,2.0,60.0,2.0,1.0,4.0,,2.0,1.0,545.0,2.0,0,,1000000000000.0,1.0,12.0
168533,31,Sudeste,2.0,82.0,2.0,1.0,4.0,,2.0,1.0,735.0,1.0,0,1.0,1715.0,1.0,12.0
168538,31,Sudeste,4.0,80.0,2.0,1.0,4.0,,2.0,1.0,870.0,2.0,0,,870.0,1.0,12.0
168550,31,Sudeste,2.0,66.0,2.0,1.0,4.0,,2.0,1.0,980.0,2.0,0,,980.0,1.0,5.0
168581,31,Sudeste,2.0,94.0,2.0,1.0,4.0,,2.0,1.0,360.0,2.0,0,,360.0,1.0,5.0
168582,31,Sudeste,4.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,780.0,1.0,5.0
168585,31,Sudeste,4.0,68.0,2.0,1.0,4.0,,2.0,1.0,210.0,1.0,0,2.0,310.0,1.0,5.0
168591,31,Sudeste,2.0,74.0,2.0,3.0,4.0,,2.0,1.0,380.0,2.0,0,,380.0,1.0,1.0
168593,31,Sudeste,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
168597,31,Sudeste,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,850.0,2.0,0,,2350.0,1.0,16.0
168602,31,Sudeste,4.0,64.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
168607,31,Sudeste,2.0,71.0,4.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
168616,31,Sudeste,2.0,64.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
168629,31,Sudeste,2.0,72.0,2.0,1.0,4.0,,2.0,1.0,2700.0,2.0,0,,2700.0,1.0,7.0
168630,31,Sudeste,2.0,72.0,8.0,1.0,4.0,,2.0,1.0,337.0,2.0,0,,337.0,1.0,2.0
168631,31,Sudeste,4.0,69.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,2.0
168651,31,Sudeste,2.0,56.0,8.0,1.0,4.0,,2.0,1.0,3000.0,2.0,0,,3000.0,1.0,16.0
168653,31,Sudeste,2.0,40.0,2.0,1.0,4.0,,2.0,1.0,500.0,2.0,0,,500.0,1.0,12.0
168659,31,Sudeste,4.0,72.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,8.0
168690,31,Sudeste,2.0,52.0,2.0,1.0,4.0,,2.0,1.0,600.0,2.0,0,,600.0,1.0,16.0
168699,31,Sudeste,4.0,65.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
168750,31,Sudeste,2.0,51.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,1180.0,1.0,16.0
168767,31,Sudeste,2.0,54.0,4.0,1.0,4.0,,2.0,1.0,635.0,1.0,0,2.0,1447.0,1.0,6.0
168780,31,Sudeste,2.0,76.0,2.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
168781,31,Sudeste,4.0,63.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
168783,31,Sudeste,2.0,59.0,8.0,1.0,4.0,,2.0,1.0,700.0,1.0,0,3.0,1900.0,1.0,5.0
168785,31,Sudeste,2.0,55.0,4.0,1.0,4.0,,2.0,1.0,280.0,2.0,0,,280.0,1.0,3.0
168787,31,Sudeste,4.0,58.0,4.0,1.0,4.0,,2.0,1.0,207.0,2.0,0,,207.0,1.0,5.0
168789,31,Sudeste,4.0,47.0,8.0,3.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
168804,31,Sudeste,4.0,76.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
168805,31,Sudeste,2.0,69.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
168806,31,Sudeste,4.0,82.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
168807,31,Sudeste,2.0,74.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,5.0
168810,31,Sudeste,4.0,88.0,8.0,1.0,4.0,,2.0,1.0,414.0,2.0,0,,414.0,1.0,12.0
168811,31,Sudeste,4.0,64.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,9.0
168819,31,Sudeste,2.0,50.0,2.0,1.0,4.0,,2.0,1.0,1200.0,1.0,0,5.0,3700.0,1.0,4.0
168830,31,Sudeste,2.0,52.0,2.0,1.0,4.0,,2.0,1.0,708.0,2.0,0,,708.0,1.0,5.0
168833,31,Sudeste,2.0,83.0,8.0,1.0,4.0,,2.0,1.0,800.0,2.0,0,,800.0,1.0,12.0
168850,31,Sudeste,4.0,74.0,2.0,1.0,4.0,,2.0,1.0,850.0,1.0,0,3.0,850.0,1.0,9.0
168851,31,Sudeste,2.0,74.0,8.0,1.0,4.0,,2.0,1.0,800.0,2.0,0,,800.0,1.0,5.0
168852,31,Sudeste,4.0,89.0,4.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,1.0
168869,31,Sudeste,4.0,65.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,660.0,1.0,5.0
168879,31,Sudeste,2.0,71.0,2.0,1.0,4.0,,2.0,1.0,430.0,1.0,0,3.0,830.0,1.0,5.0
168881,31,Sudeste,2.0,42.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,7.0
168884,31,Sudeste,2.0,62.0,8.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,9.0
168934,31,Sudeste,4.0,68.0,2.0,1.0,4.0,,2.0,1.0,180.0,2.0,0,,180.0,1.0,4.0
168962,31,Sudeste,4.0,67.0,2.0,1.0,4.0,,2.0,1.0,500.0,2.0,0,,540.0,1.0,6.0
168964,31,Sudeste,2.0,66.0,2.0,1.0,4.0,,2.0,1.0,3000.0,2.0,0,,3250.0,1.0,12.0
168976,31,Sudeste,4.0,51.0,8.0,1.0,4.0,,2.0,1.0,950.0,1.0,0,2.0,2650.0,1.0,16.0
168986,31,Sudeste,4.0,48.0,2.0,1.0,4.0,,2.0,1.0,4000.0,1.0,0,2.0,4000.0,1.0,16.0
168999,31,Sudeste,2.0,62.0,2.0,1.0,4.0,,2.0,1.0,270.0,1.0,0,5.0,1770.0,1.0,5.0
